obj_id,pc1,pc2,true_class,cluster_id
1237665126937920000,0.23422883702178332,0.07689810456817316,GALAXY,2
1237657608575975680,0.8704314663350611,2.299405468633329,QSO,1
1237655108370498304,-0.7702640144400896,-0.3635057262217708,GALAXY,2
1237666211929851904,0.24516694565195807,-0.5841007882565056,STAR,2
1237667538011554048,-1.1472514852715008,-0.14148885354821963,GALAXY,0
1237667537996678144,1.7113804802881607,-1.8053361639614878,STAR,2
1237661971725484288,1.6933479079576979,-1.240084943934258,GALAXY,2
1237664817673404672,-0.2520441052767282,-0.8684781411136159,GALAXY,2
1237652944786817792,1.1725855183033047,-0.5658900907065437,GALAXY,2
1237666184568308480,2.0498075772638593,-0.4369360894930972,GALAXY,2
1237670961090330880,-2.59248203739687,-0.6507499469179976,STAR,0
1237661972252525312,2.4395753687669384,-1.1364761242030998,STAR,2
1237662268080915200,1.1407545956344276,2.2702639287638364,QSO,1
1237678439702725376,1.3658815560593864,-1.0519286411426683,GALAXY,2
1237680122252427776,0.9215182166124481,-0.3120187364232635,GALAXY,2
1237654606395474432,0.9503150284286475,-0.019271538848863966,GALAXY,2
1237660961326433024,1.3246333097201821,-0.5042275504819634,GALAXY,2
1237660961329774848,-1.5621285609160134,-0.33725124472591184,GALAXY,0
1237664879951283200,3.015298304334999,-0.8676466531961685,GALAXY,2
1237660961330365184,1.316397247868171,-0.28418268399661684,GALAXY,2
1237660961329840384,-2.049439134157265,-0.2904359602333803,GALAXY,0
1237678858476388352,0.07549377927340888,1.3634122176324412,QSO,1
1237678858479796480,0.7510734533888881,0.6150687973859735,QSO,2
1237662341085921536,-4.343210792824226,0.4349998146558029,GALAXY,0
1237678858475209216,1.3674775136179222,-0.7874989142041646,GALAXY,2
1237678858481369344,-0.27491141563146243,-1.0263314756035034,GALAXY,2
1237661435387772928,-0.2044874929359245,-0.17043136579250331,GALAXY,2
1237663782591136256,2.387628111162633,-0.060554815387722644,GALAXY,2
1237663478721807872,2.940209856961338,0.09066751262970192,GALAXY,2
1237650370484306176,0.7789586241114236,2.9744035829462803,QSO,1
1237650370473951488,3.8112822433619966,3.359308340623667,QSO,1
1.237662341093e+18,-0.07201900833945439,-0.3388278742281653,GALAXY,2
1237678858463871232,1.3624323732427643,2.283176152880807,QSO,1
1237657589786018304,0.5224286489659972,-0.537002950312256,STAR,2
