class,u_g,g_r,r_i,i_z
GALAXY,1.8403400000000012,1.1506399999999992,0.5119399999999992,0.37875999999999976
STAR,0.9465700000000012,0.38079999999999714,0.21433000000000035,0.08002000000000109
STAR,1.5521200000000022,0.5622199999999999,0.22450999999999866,0.09076999999999913
STAR,2.60267,1.3320800000000013,0.701749999999997,0.3418700000000001
STAR,0.9722300000000033,0.03159999999999741,-0.061139999999998196,-0.02541000000000082
GALAXY,0.14146000000000214,1.3786400000000008,0.8458299999999994,0.38622999999999763
GALAXY,0.8758899999999983,1.8134700000000024,0.8210999999999977,0.40334000000000003
GALAXY,0.7360400000000027,1.9497800000000005,0.8683799999999984,0.6340000000000003
GALAXY,0.8678999999999988,1.7981000000000016,0.9302700000000002,0.7231500000000004
STAR,1.9184000000000019,1.3197399999999995,1.2922000000000011,0.5457099999999997
GALAXY,1.5087499999999991,2.1317500000000003,1.1550599999999989,0.45482000000000156
GALAXY,2.118940000000002,1.6677,0.8020899999999997,0.4347600000000007
GALAXY,1.57761,1.7388000000000012,0.9823099999999982,0.4406700000000008
GALAXY,2.768629999999998,1.369250000000001,1.0679100000000012,0.6228499999999997
GALAXY,-1.5477699999999999,2.0423299999999998,1.331389999999999,0.8644200000000026
GALAXY,1.1908300000000018,1.2892399999999995,0.5089700000000015,0.3549599999999984
GALAXY,3.633659999999999,1.7111300000000007,0.5640000000000001,0.2386899999999983
STAR,0.9215499999999999,0.3637599999999992,0.17090999999999923,0.06621000000000166
STAR,1.2357799999999983,0.5698100000000004,0.20826999999999884,0.12049999999999983
GALAXY,3.4134600000000006,1.5806499999999986,1.4126900000000013,0.46174999999999855
GALAXY,2.8290100000000002,1.9025299999999987,0.88401,0.4215300000000006
QSO,-0.21973000000000198,1.4338900000000017,0.9839100000000016,0.22838999999999743
GALAXY,1.2369699999999995,1.6779899999999977,1.15015,0.5930800000000005
GALAXY,2.1985100000000024,1.6660799999999973,0.8150399999999998,0.39818
GALAXY,2.0658600000000007,1.8408599999999993,0.7524100000000011,0.3364699999999985
GALAXY,1.3541899999999991,1.7214300000000016,0.6422899999999991,0.3423400000000001
GALAXY,2.912219999999998,1.8369199999999992,0.8411300000000033,0.47279999999999944
GALAXY,1.6947399999999995,0.8443000000000005,0.4456099999999985,0.30409999999999826
GALAXY,1.4331599999999973,0.7182100000000027,0.40938999999999837,0.30859999999999843
GALAXY,2.1298899999999996,1.3457100000000004,0.5514200000000002,0.39647000000000077
QSO,0.2992900000000027,0.23651999999999873,0.026329999999997966,-0.0016199999999990666
STAR,1.4014600000000002,0.5364900000000006,0.20886999999999745,0.09745000000000203
QSO,1.6810500000000026,0.5531000000000006,0.5355999999999987,0.4380999999999986
STAR,1.20683,0.5229999999999997,0.21807000000000087,0.11129999999999995
QSO,1.0136199999999995,0.13629999999999853,-0.2669099999999993,1.0606800000000014
GALAXY,0.4645299999999999,0.5567399999999978,0.9802,-0.11358999999999853
GALAXY,2.660119999999999,1.1780299999999997,0.44539999999999935,0.23685000000000045
STAR,1.8420300000000012,0.8219599999999971,0.25626000000000104,0.16910999999999987
GALAXY,0.5835600000000021,1.752089999999999,1.3542200000000015,0.5767399999999974
QSO,3.8355099999999993,1.17286,0.3136100000000006,0.4340900000000012
QSO,1.558530000000001,0.38878000000000057,0.2244099999999989,0.23851000000000155
GALAXY,0.9320899999999988,1.8421900000000022,0.828129999999998,0.44584000000000046
GALAXY,2.0010200000000005,0.9836300000000016,0.46462999999999965,0.35054999999999836
GALAXY,1.9285800000000002,0.8005300000000002,0.3814799999999998,0.28584999999999994
GALAXY,1.25047,0.5434799999999989,0.32823000000000135,0.18758000000000052
QSO,2.8867699999999985,1.10201,0.7699700000000007,0.4386800000000015
GALAXY,1.9258799999999994,0.7966599999999993,0.5270100000000006,0.06802000000000064
STAR,2.2118399999999987,0.3491900000000001,0.1416700000000013,-0.13832999999999984
QSO,0.3374999999999986,1.184510000000003,0.7007699999999986,0.8043599999999991
GALAXY,0.160619999999998,1.8978600000000014,0.9072999999999993,0.4275400000000005
GALAXY,2.386379999999999,1.7884400000000014,0.9084799999999973,0.5550700000000006
GALAXY,3.5558200000000006,1.6691399999999987,1.0919600000000003,0.6033399999999993
STAR,1.9710499999999982,0.2864600000000017,0.16859999999999786,0.23393000000000086
STAR,2.103010000000001,0.9801099999999998,0.3954500000000003,0.2327699999999986
QSO,0.32713000000000036,-0.07447000000000159,-0.0342199999999977,0.6742399999999975
STAR,1.0740200000000009,0.42827000000000126,0.17084999999999795,0.05821000000000254
GALAXY,4.640000000000001,1.6359499999999976,0.6083400000000019,0.42782000000000053
GALAXY,1.8885599999999982,0.9878200000000028,0.47447000000000017,0.3502599999999987
GALAXY,4.3969200000000015,1.9228699999999996,1.0439000000000007,0.48877999999999844
STAR,0.9884500000000003,0.31118999999999986,0.11186000000000007,0.022819999999999396
GALAXY,2.226770000000002,1.7267999999999972,0.6095700000000015,0.35231999999999886
GALAXY,3.2243499999999976,1.8407300000000006,0.539080000000002,0.5583099999999988
GALAXY,0.5258699999999976,0.16694999999999993,0.02879000000000076,0.003309999999999036
GALAXY,1.3782899999999998,0.7365699999999968,0.3784300000000016,0.28015999999999863
QSO,0.5884100000000032,0.044199999999996464,0.11594000000000193,0.08114000000000132
STAR,1.582379999999997,0.641210000000001,0.23431000000000068,0.20485000000000042
GALAXY,1.4555000000000007,1.02412,1.1805699999999995,0.4826900000000016
GALAXY,3.347899999999999,1.1214899999999979,0.8252600000000001,0.5564900000000002
GALAXY,0.8303799999999981,0.3867900000000013,0.6151799999999987,0.15711000000000297
GALAXY,2.1450599999999973,1.7206300000000034,0.8142199999999988,0.5128999999999984
GALAXY,2.7441899999999997,1.7610700000000001,0.621220000000001,0.37604999999999933
GALAXY,3.351140000000001,1.7046899999999994,1.2620199999999997,0.43840000000000146
STAR,1.6039899999999996,0.6132300000000015,0.19747999999999877,0.09856000000000265
STAR,1.6806699999999992,0.7216899999999988,0.27405000000000257,0.1658799999999978
GALAXY,0.9947899999999983,2.0290200000000027,1.2059999999999995,0.6309299999999993
GALAXY,1.1042899999999989,4.199000000000002,1.2552899999999987,0.7174900000000015
GALAXY,2.3262800000000006,1.4777799999999992,0.6088699999999996,0.43299999999999983
GALAXY,2.0169999999999995,0.9390800000000006,0.43961000000000183,0.3392099999999978
GALAXY,1.6132999999999988,1.1746499999999997,0.4538100000000007,0.3256900000000016
QSO,0.2831600000000023,-0.18583000000000283,0.4209200000000024,0.05843999999999738
QSO,0.2589499999999987,0.3172300000000021,-0.00887000000000171,0.04514999999999958
QSO,0.9392700000000005,0.16071999999999775,-0.1091799999999985,0.11958999999999875
STAR,0.9233900000000013,0.25187000000000026,0.07216000000000022,-0.004750000000001364
QSO,0.4593999999999987,0.52806,0.08647000000000205,0.04673999999999978
QSO,0.48203000000000173,0.19850999999999885,0.02003000000000199,0.11983999999999995
QSO,0.41178000000000026,0.03013999999999939,0.05519999999999925,0.0904600000000002
STAR,1.3628299999999989,1.350520000000003,0.8547799999999981,0.5558800000000019
QSO,0.6554399999999987,0.062470000000001136,0.24977999999999767,-0.7023599999999988
GALAXY,3.3591799999999985,1.4945100000000018,1.0710599999999992,0.6997199999999992
STAR,1.4410799999999995,0.6031800000000018,0.10191999999999979,0.30304999999999893
GALAXY,0.9369200000000006,0.7438800000000008,0.8832599999999999,0.46363999999999805
STAR,1.9953299999999992,1.496179999999999,1.4621700000000004,0.7808100000000024
STAR,1.0794999999999995,0.5055900000000015,0.2455299999999987,0.08961000000000041
STAR,0.9973500000000008,0.4074600000000004,0.16826000000000008,0.03522999999999854
GALAXY,1.9065199999999969,1.1364700000000028,0.49806999999999846,0.42387000000000086
GALAXY,3.580539999999999,1.7329000000000008,0.6260000000000012,0.3811
GALAXY,0.10701999999999856,2.0509200000000014,1.2054299999999998,0.33064999999999856
QSO,0.2409099999999995,0.24704000000000192,0.2795799999999993,0.1381699999999988
GALAXY,0.1108399999999996,-0.025510000000000588,0.14702000000000126,0.40941000000000116
STAR,0.8962900000000005,0.26281000000000176,0.11020999999999859,0.015050000000002228
QSO,0.5809999999999995,0.30009000000000086,0.2231899999999989,0.12997999999999976
GALAXY,0.1775500000000001,1.20805,1.0669900000000005,0.31662000000000035
STAR,2.15193,1.5750199999999985,1.859720000000003,1.0265499999999967
STAR,3.0423599999999986,1.5371699999999997,1.906880000000001,1.0472099999999998
QSO,0.144639999999999,0.36937,0.0885700000000007,0.09432999999999936
GALAXY,2.9121299999999977,1.7942900000000002,0.6264300000000027,0.41082999999999714
GALAXY,1.3079,0.72072,0.78688,1.0700199999999995
QSO,-1.5361199999999968,1.6132099999999987,1.4139899999999983,0.8406500000000001
GALAXY,1.1704899999999974,0.4832099999999997,0.260860000000001,0.13376000000000232
STAR,1.6164200000000015,0.7940899999999971,0.7749000000000024,0.5804100000000005
STAR,0.6677900000000001,0.22258000000000067,-0.11774000000000129,0.5093100000000028
STAR,1.3002000000000002,0.6052800000000005,0.24004000000000048,0.042480000000001183
GALAXY,1.5344299999999969,3.647070000000003,1.2924999999999969,0.7330500000000022
GALAXY,1.4282399999999988,0.7327800000000018,0.38851000000000013,0.2898999999999994
STAR,0.5272199999999998,0.06512000000000029,-0.010229999999999961,0.017839999999999634
GALAXY,1.3345500000000001,0.9413599999999995,0.4935699999999983,0.3759200000000007
GALAXY,1.9059999999999988,1.0989299999999993,0.4397599999999997,0.24070999999999998
GALAXY,2.21181,-0.18178999999999945,0.9372400000000027,-0.7087900000000005
GALAXY,0.8614500000000014,0.3200499999999984,0.16677999999999926,0.04709000000000074
QSO,1.1132100000000023,-0.33862000000000236,-0.15405999999999764,0.7302499999999981
STAR,0.16647000000000034,0.4295200000000001,2.0434699999999992,1.800930000000001
GALAXY,2.0516900000000007,1.1522600000000018,0.8414900000000003,0.0088899999999974
GALAXY,1.1250299999999989,1.9857399999999998,1.061350000000001,0.6047000000000011
STAR,1.1877200000000023,0.33033999999999963,0.270389999999999,0.11064000000000007
STAR,1.0847799999999985,0.35670999999999964,0.1573600000000006,-0.1044099999999979
QSO,0.4291199999999975,0.43565000000000254,0.15156999999999954,-0.02874999999999872
GALAXY,1.387830000000001,2.2436100000000003,1.0882699999999979,0.71434
GALAXY,0.33753999999999706,1.0807700000000011,0.8675400000000018,0.36274999999999835
QSO,1.3592899999999979,0.735120000000002,0.7552999999999983,-0.9041099999999993
GALAXY,1.0487400000000022,1.8696699999999993,1.0307999999999993,0.511020000000002
GALAXY,3.0073599999999985,1.5527300000000004,1.3842099999999995,0.6526500000000013
GALAXY,1.526130000000002,1.9072999999999993,1.18975,0.5968300000000006
STAR,1.567079999999999,0.60886,0.22321999999999953,0.09816999999999965
QSO,0.5643600000000006,0.0811099999999989,-0.018319999999999226,0.1743799999999993
QSO,1.1021,1.2501099999999994,0.9954299999999989,0.3578399999999995
GALAXY,4.666710000000002,1.68525,0.8715599999999988,0.4736399999999996
QSO,0.8838100000000004,0.5599099999999986,0.8256100000000011,0.03978000000000037
GALAXY,-1.3251300000000015,3.8694900000000025,1.3469099999999976,0.6483100000000022
GALAXY,2.238520000000001,1.249130000000001,0.4791699999999999,0.3393299999999968
STAR,1.068010000000001,0.300419999999999,0.12356000000000122,0.056059999999998666
QSO,0.42549999999999955,0.4558599999999977,0.16782000000000252,-0.14423999999999992
GALAXY,0.3806699999999985,1.2621500000000019,1.2690899999999985,0.7379899999999999
GALAXY,2.7001000000000026,1.4943099999999987,0.5657899999999998,0.42886000000000024
STAR,0.921050000000001,0.41677999999999926,0.17469,0.05940999999999974
QSO,1.9490100000000012,0.26784999999999926,-0.09009,0.5852800000000009
QSO,0.3534000000000006,0.17073999999999856,0.10092000000000212,-0.10175000000000267
STAR,1.0728199999999966,-0.2543799999999976,-0.19157000000000224,-0.11299999999999955
QSO,0.6320700000000024,0.13405999999999807,-0.02810999999999808,0.5554299999999976
QSO,0.5938200000000009,0.11519999999999797,0.38316000000000017,0.6422100000000022
GALAXY,2.6943699999999993,1.1112199999999994,0.8858400000000017,0.5613700000000001
GALAXY,-0.1318799999999989,0.28503999999999863,0.24746999999999986,0.42154999999999987
STAR,-4.201229999999999,7.0532,-0.6297299999999986,-0.41740000000000066
GALAXY,1.5850799999999978,0.8656000000000006,0.37494000000000227,0.2673899999999989
GALAXY,3.542580000000001,1.3578299999999999,1.1094100000000005,0.7827599999999997
GALAXY,5.474700000000002,1.8385399999999983,0.6483000000000025,0.3735299999999988
QSO,0.14948999999999657,-0.01338999999999757,0.28271999999999764,0.33861000000000274
GALAXY,0.1315199999999983,0.3098700000000001,0.749010000000002,0.45298000000000016
STAR,1.5398400000000017,0.6179600000000001,0.2887699999999995,0.20564999999999856
GALAXY,2.0553900000000027,1.498389999999997,1.106860000000001,0.39414000000000016
GALAXY,3.6077499999999993,0.41159999999999997,0.4313199999999995,-1.6138799999999982
GALAXY,4.4299,1.8089699999999986,1.1407799999999995,0.6382400000000032
STAR,2.7990999999999993,1.227400000000003,0.5032899999999998,0.3070999999999984
GALAXY,0.99709,1.5438200000000002,1.7113300000000002,1.3422699999999992
STAR,2.3621700000000025,1.5349499999999985,0.8906300000000016,0.5030899999999967
GALAXY,1.8294800000000002,1.0326400000000007,0.44964000000000226,0.40371999999999986
STAR,1.282070000000001,0.5142099999999985,0.20904000000000167,0.1303599999999996
GALAXY,-0.9391299999999987,2.1975599999999993,1.3279700000000005,0.4244999999999983
STAR,1.152820000000002,0.49107000000000056,0.194939999999999,0.10257999999999967
STAR,3.7237299999999998,0.6506700000000016,0.3615099999999991,0.5655900000000003
QSO,0.10080000000000311,0.24835999999999814,-0.027670000000000528,-0.07121000000000066
QSO,1.0542899999999982,0.10010000000000119,-0.01419999999999888,0.010899999999999466
STAR,0.48408999999999835,0.16248999999999825,0.01116000000000028,0.006040000000002266
GALAXY,0.628890000000002,0.023519999999997765,0.10107,0.1947499999999991
GALAXY,-0.4244999999999983,2.0164599999999986,1.4382200000000012,0.5291800000000002
QSO,0.19139999999999802,-0.0036299999999975796,0.157079999999997,0.16213000000000122
GALAXY,1.0247799999999998,1.7238700000000016,1.0253499999999995,0.8839199999999998
GALAXY,0.9617199999999997,0.9158499999999989,0.8800300000000014,0.4235900000000008
GALAXY,2.355339999999998,1.0010400000000033,1.0599699999999999,0.5509099999999982
GALAXY,2.6361999999999988,1.64865,0.6137200000000007,0.4195600000000006
GALAXY,1.228909999999999,0.6139399999999995,0.3264200000000024,0.2884399999999978
GALAXY,1.679479999999998,0.837060000000001,0.400739999999999,0.31388000000000105
GALAXY,1.0839800000000004,0.70655,0.4008699999999976,0.1922700000000006
GALAXY,1.5534800000000004,1.0778399999999984,-0.10135000000000005,1.4076899999999988
GALAXY,-2.3955400000000004,4.3400500000000015,1.0539999999999985,0.7491400000000006
GALAXY,3.1217299999999994,1.233699999999999,0.7795300000000012,0.20927000000000007
GALAXY,1.97466,1.0348599999999983,0.6031200000000005,-1.5521199999999986
GALAXY,1.9666599999999974,1.0234700000000032,0.5550899999999981,0.5057399999999994
GALAXY,0.8580900000000007,1.5837299999999992,0.7970000000000006,0.4769199999999998
GALAXY,0.9637399999999978,1.6265800000000006,0.8691700000000004,0.4682300000000019
QSO,-0.15639999999999787,0.4417100000000005,0.09461999999999904,0.29063000000000017
GALAXY,1.4497099999999996,1.8446299999999987,0.8568500000000014,0.4901300000000006
GALAXY,3.3452699999999993,1.6366200000000006,0.6081800000000008,0.305769999999999
GALAXY,2.679210000000001,1.7434499999999993,0.97513,0.5893599999999992
GALAXY,1.2599199999999975,1.806280000000001,0.7459799999999994,0.343040000000002
GALAXY,1.6802300000000017,1.773109999999999,0.7916600000000003,0.349260000000001
STAR,0.9138699999999993,0.3259900000000009,0.11583999999999861,0.005030000000001422
QSO,-0.03795000000000215,0.32097000000000264,0.25282999999999944,0.33615999999999957
STAR,1.3419600000000003,0.5432699999999979,0.19888000000000083,0.08034999999999926
GALAXY,2.2390100000000004,1.152940000000001,0.5093299999999985,0.4561799999999998
GALAXY,1.29542,1.3059200000000004,0.5321600000000011,0.3932499999999983
GALAXY,0.8459299999999992,0.7075199999999988,0.3422200000000011,0.1879899999999992
STAR,1.3035099999999993,0.45497999999999905,0.15439999999999898,0.04584000000000188
QSO,0.4173700000000018,0.5752999999999986,0.25445000000000206,0.09700999999999738
STAR,2.2388200000000005,0.8467599999999997,0.3118900000000018,0.2072099999999999
QSO,-0.07168000000000063,0.4418900000000008,0.07498999999999967,-0.4507700000000021
GALAXY,1.6022600000000011,1.8118099999999977,0.8531300000000002,0.4151100000000021
GALAXY,-0.5199200000000026,2.7489000000000026,1.1522899999999971,0.4518100000000018
GALAXY,4.689890000000002,2.064339999999998,0.7997700000000023,0.4768000000000008
GALAXY,2.6870699999999985,1.749290000000002,1.0555400000000006,0.3559999999999981
STAR,0.9873000000000012,0.2708200000000005,0.0956399999999995,-0.02173000000000158
QSO,0.29799999999999827,0.08913000000000082,0.056390000000000384,0.24331000000000103
GALAXY,1.6819200000000016,1.078669999999999,0.5375699999999988,0.4233399999999996
GALAXY,0.9514099999999992,0.26156999999999897,-0.241069999999997,0.8247199999999992
QSO,-0.12178000000000111,0.6212499999999999,0.03603000000000023,-0.09639999999999915
STAR,1.081319999999998,0.2577500000000015,0.37006999999999834,0.11197000000000301
STAR,1.2288799999999966,0.4958100000000023,0.1804699999999997,0.039909999999999
QSO,0.41266999999999854,0.1728500000000004,0.2422399999999989,0.4101200000000027
STAR,0.9643700000000024,0.23577999999999832,-0.07012999999999892,0.16639999999999944
STAR,0.8802599999999998,0.2690100000000015,0.0933799999999998,0.02733999999999881
QSO,0.7128499999999995,-0.12416999999999945,0.059200000000000585,0.26310000000000144
STAR,0.46494000000000213,0.19411999999999807,-0.12416999999999945,-0.36336999999999975
GALAXY,-0.7340399999999967,0.5453999999999972,2.062010000000001,-0.02721000000000018
GALAXY,3.3834800000000023,1.5147300000000001,0.8235499999999973,0.2427500000000009
GALAXY,1.3111200000000025,1.410779999999999,0.841549999999998,0.4490000000000016
GALAXY,6.8328500000000005,1.045770000000001,0.8161699999999996,0.22890999999999906
QSO,-0.18236000000000274,2.4630300000000034,0.9582799999999985,0.5231099999999991
QSO,0.08540999999999954,0.34735000000000227,0.0990000000000002,-0.0670800000000007
GALAXY,-0.32334000000000174,0.6251400000000018,0.5519999999999996,0.6343099999999993
STAR,1.7155999999999985,0.6236899999999999,0.19439000000000028,0.07769000000000048
QSO,1.0497499999999995,0.4844200000000001,0.23488000000000042,0.2723000000000013
STAR,2.8071599999999997,1.374690000000001,0.6285900000000009,0.3426100000000005
STAR,0.8938600000000001,0.3810000000000002,0.17632000000000048,0.02775000000000105
GALAXY,1.3056799999999988,0.8711300000000008,0.4436499999999981,0.29199000000000197
GALAXY,3.6322899999999976,1.9668400000000013,0.6421700000000001,0.5061800000000005
STAR,2.8594599999999986,1.5552400000000013,2.0375000000000014,1.3053799999999995
QSO,0.07858999999999838,0.1216600000000021,0.13797999999999888,-0.11045000000000016
QSO,0.26973999999999876,-0.06951999999999714,0.6018899999999974,0.20230000000000103
QSO,0.3051099999999991,0.05337000000000103,0.13987000000000194,-0.18583000000000283
QSO,0.17657999999999774,0.05326000000000164,0.23616999999999777,0.27645000000000053
QSO,0.0756699999999988,0.09117999999999782,0.27771000000000257,0.1629499999999986
STAR,1.1244600000000027,0.20301999999999865,0.11340999999999823,-0.05046999999999713
GALAXY,1.4829400000000028,0.5881499999999988,0.18801999999999808,-0.20765999999999707
STAR,0.9759899999999995,0.20389000000000124,0.1786600000000007,0.26814999999999856
STAR,1.7834000000000003,0.9327100000000002,0.35785999999999873,0.1810299999999998
QSO,0.706669999999999,0.26721000000000217,0.4307199999999973,0.3150800000000018
STAR,5.64162,1.0348299999999995,0.3601800000000033,1.013729999999999
GALAXY,2.1202700000000014,1.7940000000000005,0.6517400000000002,0.44258999999999915
GALAXY,0.4117999999999995,0.3420000000000023,1.0470299999999995,0.8279199999999989
GALAXY,0.1167800000000021,0.7977199999999982,0.6616199999999992,0.6281200000000027
GALAXY,1.1692199999999993,1.4791200000000018,0.9786199999999994,0.23593999999999937
QSO,0.86374,0.2136199999999988,0.08649000000000129,-0.5030500000000018
STAR,1.1466299999999983,1.325090000000003,1.0638799999999975,0.7505900000000025
QSO,1.885860000000001,0.98996,0.5695899999999998,0.3882499999999993
STAR,1.308440000000001,0.5869,0.34465000000000146,0.1491100000000003
GALAXY,1.435130000000001,1.5562000000000005,0.9000599999999999,0.45309999999999917
GALAXY,2.0644000000000027,1.1128599999999977,0.477800000000002,0.3649099999999983
STAR,1.768069999999998,1.3263400000000019,0.8086599999999997,0.3681200000000011
QSO,-0.05046000000000106,-0.029519999999997992,0.4199799999999989,-0.1974499999999999
QSO,-0.23826000000000036,0.4585100000000004,-0.029189999999999827,0.0057000000000009265
GALAXY,4.520560000000003,1.7849499999999985,1.0532299999999992,0.412980000000001
STAR,1.8243999999999971,0.7693399999999997,0.32046000000000063,0.1558300000000017
GALAXY,1.792430000000003,1.6132999999999988,0.8570999999999991,0.5693900000000021
STAR,1.1584000000000003,0.4813900000000011,0.1280000000000001,0.10742000000000118
QSO,0.5807299999999991,0.06352000000000046,-0.22829000000000121,0.5602799999999988
QSO,0.1151699999999991,0.5954000000000015,-0.23425999999999902,0.2784300000000002
QSO,0.6684000000000019,0.3515499999999996,0.0074299999999993815,-0.2154100000000021
GALAXY,2.04054,1.2711199999999998,0.5139199999999988,0.36169000000000295
QSO,0.2544399999999989,0.3342300000000016,0.2738699999999987,0.5477300000000014
STAR,1.1942400000000006,0.2471899999999998,-0.17586999999999975,-0.1753600000000013
GALAXY,2.7377800000000008,1.378219999999999,0.7705300000000008,0.42013999999999996
QSO,0.7984299999999998,1.1210699999999996,0.9617499999999986,0.2890100000000011
GALAXY,1.5469399999999993,1.9086600000000011,0.7875999999999976,0.44961999999999946
GALAXY,0.8252600000000001,-0.1383100000000006,0.5280100000000019,-0.7942300000000024
STAR,0.9001400000000004,0.34277999999999764,0.13316000000000017,0.020710000000001116
STAR,-1.077969999999997,2.0440499999999986,2.4453700000000005,1.110199999999999
QSO,0.6155700000000017,0.1897299999999973,0.011340000000000572,-0.014630000000000365
STAR,2.2242000000000033,0.8747999999999969,0.31950000000000145,0.2059899999999999
QSO,0.36219999999999786,0.19562000000000168,-0.08633000000000024,0.48001000000000005
QSO,1.5153099999999995,0.23586999999999847,0.1643800000000013,0.48451999999999984
GALAXY,-0.38980000000000103,1.34009,1.1244000000000014,0.6358099999999993
STAR,1.0695599999999992,0.26191999999999993,0.00619000000000014,-0.2832100000000004
GALAXY,0.6060300000000005,1.7561300000000024,0.9215499999999999,0.46218999999999966
QSO,0.8453099999999978,0.7349400000000017,0.41980999999999824,0.21171000000000006
STAR,1.0165900000000008,0.3503299999999996,0.13003000000000142,-0.2522100000000016
GALAXY,1.290099999999999,1.8934300000000022,0.7507300000000008,0.22670999999999708
STAR,1.220279999999999,0.5492300000000014,0.2204999999999977,0.10751000000000133
GALAXY,3.462150000000001,1.9013999999999989,0.5738400000000006,0.45600999999999914
QSO,0.8139600000000016,0.8651499999999999,0.45035999999999987,0.31930999999999976
QSO,0.641689999999997,-0.08851999999999904,0.12017000000000166,-0.3110900000000001
STAR,0.9860299999999995,0.29627999999999943,0.10960000000000036,-0.01524000000000214
STAR,1.0387199999999979,0.3389400000000009,0.12314999999999898,0.03124000000000038
QSO,0.14144999999999897,-0.00013999999999825263,0.2629400000000004,0.3523999999999994
QSO,0.3257799999999982,0.2989500000000014,0.09687999999999874,0.3010699999999993
GALAXY,1.3412499999999987,1.675930000000001,0.7043599999999977,0.3272100000000009
GALAXY,3.075330000000001,1.6988400000000006,1.1967399999999984,0.517940000000003
GALAXY,1.4274400000000007,1.1920799999999971,0.557030000000001,0.4334200000000017
QSO,1.5362200000000001,1.8197700000000019,0.7787399999999991,0.38282999999999845
GALAXY,2.0335300000000025,1.3912699999999987,0.5056699999999985,0.4095399999999998
GALAXY,2.218609999999998,0.5241300000000031,-0.08293000000000106,0.35123000000000104
STAR,0.9497900000000001,0.27206999999999937,0.0982200000000013,-0.0007599999999996498
GALAXY,-0.06869000000000014,0.08821999999999974,1.151139999999998,0.2598699999999994
QSO,0.24386000000000152,0.28829999999999956,0.3894699999999993,0.16777000000000086
QSO,0.5341400000000007,0.09553000000000011,0.004020000000000579,0.24606999999999957
GALAXY,0.0025399999999997647,-0.01191999999999993,1.2186599999999999,0.675410000000003
STAR,1.1256699999999995,-0.30508999999999986,-1.1475100000000005,0.9586900000000007
STAR,0.39451000000000036,-0.16281999999999996,-0.20730000000000004,-0.3784700000000001
STAR,3.021810000000002,1.5548199999999994,1.5075699999999994,0.8296799999999998
QSO,0.4250399999999992,0.03302000000000049,0.019890000000000185,0.23913999999999902
QSO,-0.17324999999999946,-0.08441000000000187,0.28481000000000023,0.01103000000000165
QSO,0.6568700000000014,0.5037499999999966,0.2816900000000011,0.45989000000000146
GALAXY,5.21172,1.7535300000000014,0.7977600000000002,0.6016200000000005
QSO,0.4373100000000001,0.08458999999999861,-0.0476700000000001,0.3568800000000003
GALAXY,0.2833400000000026,0.21555999999999997,0.12275999999999954,0.17786999999999864
QSO,0.6935399999999987,0.27242999999999995,0.04240000000000066,0.3036500000000011
STAR,2.6083800000000004,1.0754899999999985,0.369530000000001,0.20497999999999905
GALAXY,-0.4933700000000023,2.462480000000003,1.3051199999999987,0.9313199999999995
GALAXY,2.2869400000000013,1.9218899999999977,0.7132600000000018,0.4514099999999992
QSO,0.5806900000000006,0.48641999999999896,-0.15568000000000026,0.25826999999999956
QSO,0.6228699999999989,-0.31658999999999793,0.1804699999999997,0.23902
QSO,0.9385300000000001,0.13363999999999976,-0.01069000000000031,0.5093999999999994
STAR,0.5216199999999986,-0.08930999999999756,-0.13252000000000308,0.007900000000002905
GALAXY,2.018530000000002,1.013729999999999,0.42735000000000056,0.4414599999999993
STAR,1.7583999999999982,0.8942700000000023,0.3336199999999998,0.1250499999999981
GALAXY,-1.0647299999999973,2.72063,1.32273,0.539749999999998
GALAXY,-0.9586699999999979,2.8756999999999984,1.7665100000000002,1.1369499999999988
STAR,1.12641,0.38570999999999955,0.12421000000000149,0.05338000000000065
STAR,1.0963899999999995,0.414909999999999,0.13437000000000054,0.03725999999999985
GALAXY,1.7729,0.8995100000000029,0.38734999999999786,0.3480699999999999
GALAXY,2.9846000000000004,1.7181999999999995,0.6209600000000002,0.41759000000000057
GALAXY,0.2796100000000017,0.5730199999999996,0.08396000000000114,-0.12936000000000192
GALAXY,1.4138200000000012,0.6102300000000014,0.2672099999999986,-0.39961999999999875
GALAXY,0.6983800000000002,0.5420900000000017,0.30312999999999946,0.2226700000000008
STAR,2.19867,0.26144999999999996,0.20470999999999862,0.19179000000000102
QSO,1.7668800000000005,0.19021000000000043,0.4109400000000001,0.2798999999999978
GALAXY,1.5098699999999994,1.3873800000000003,0.8140000000000001,0.24462999999999724
STAR,0.5761800000000008,0.195450000000001,0.030129999999999768,-0.015969999999999374
STAR,1.9098100000000002,0.930830000000002,0.48847999999999914,0.24943999999999988
QSO,0.4717700000000029,0.3133899999999983,0.11498999999999882,0.17379999999999995
STAR,1.0080899999999993,0.34750999999999976,0.12809999999999988,0.050600000000002865
QSO,0.47365999999999886,0.0856899999999996,0.4317600000000006,0.5436900000000016
STAR,1.019280000000002,0.39587999999999823,0.12388999999999939,0.08096000000000103
STAR,0.8833700000000029,0.33681999999999945,0.15700999999999965,0.04884999999999806
QSO,0.25990999999999786,0.07254999999999967,0.23743999999999943,-0.0812899999999992
GALAXY,3.039930000000002,1.4744799999999998,0.5855500000000013,0.3928699999999985
GALAXY,1.8197600000000023,1.4063999999999979,0.5703100000000028,0.32105999999999923
